y,square_meters,condominium_fees,is_available,energy_efficiency_class_encoded,conditions_encoded,floor_num,elevator_sign,floor_effect,num_bedrooms,num_other_rooms,num_bathrooms,kitchen_open,kitchen_diner,kitchen_nook,kitchen_semi,kitchenette,kitchen_none,suitable_disabled,furnished,security door,centralized tv system,optic fiber,window_double_glass,balcony,full day concierge,video entryphone,window_pvc,closet,electric gate,shared garden,window_wood,window_metal,half-day concierge,cellar,terrace,partially furnished,alarm system,kitchen,only kitchen furnished,single tv system,window_triple_glass,exposure_south,exposure_east,private garden,exposure_west,reception,exposure_north,attic,fireplace,tv system with satellite dish,hydromassage,pool,tavern,private and shared garden,tennis court,zone_encoded,zone_rent_per_sqm,contract_rent,contract_rent | 3+2,contract_rent | 4+4,contract_rent | 6+6,contract_rent | open,contract_rent | students (6 - 36 months),contract_rent | transitory,distance_to_duomo_km,bathrooms_x_bedrooms,zone_x_sqm
1400,80,200.0,0,1,1,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.0,23.828044330834626,False,False,True,False,False,False,False,3.1721094199258344,1.0,128240.0
1800,100,300.0,0,1,1,2.0,1,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.3157894736842,28.714740711644737,False,False,False,False,True,False,False,3.1624549262635413,2.0,157631.57894736843
2000,70,50.0,1,6,2,0.0,-1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1854.4366197183099,24.231225577895664,False,False,True,False,False,False,False,2.6557791352934457,1.0,129810.56338028169
1000,40,1000.0,1,3,1,0.0,-1,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1409.2857142857142,21.552673943381183,True,False,False,False,False,False,False,3.9820056680609452,1.0,56371.428571428565
1700,71,220.0,0,4,1,3.0,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1603.0,23.828044330834626,False,False,True,False,False,False,False,3.1721094199258344,1.0,113813.0
900,55,150.0,0,1,0,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.409090909091,23.11624528348116,True,False,False,False,False,False,False,4.652123357368686,1.0,71962.5
700,36,10.0,0,3,1,6.0,1,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.3461538461538,21.066268686065065,True,False,False,False,False,False,False,5.203001027654025,1.0,41448.46153846154
2040,95,360.0,1,1,0,1.0,1,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.6640625,24.409581328684194,False,False,True,False,False,False,False,3.2459250198720353,6.0,152823.0859375
1840,116,310.0,0,7,2,1.0,1,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.2857142857142,16.7436203083358,False,False,True,False,False,False,False,8.261175845756398,6.0,160809.14285714284
3166,73,171.0,1,5,1,3.0,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864.3230769230768,36.22449316362709,False,False,True,False,False,False,False,1.0262337829595616,1.0,282095.5846153846
1500,110,150.0,0,6,0,1.0,1,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1570.8222222222223,23.833933735801963,True,False,False,False,False,False,False,3.964586256813657,4.0,172790.44444444447
1400,70,0.0,1,2,1,0.5,-1,-0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.9259259259259,25.453761238588058,False,False,True,False,False,False,False,1.2507731662798147,1.0,106114.81481481482
1200,80,200.0,1,4,0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.857142857143,19.702260941117608,True,False,False,False,False,False,False,4.841650779736123,1.0,109028.57142857143
1500,40,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.0625,30.33870126672456,False,False,False,False,False,False,True,3.1296375171132125,1.0,74842.5
1850,124,350.0,1,3,1,3.0,1,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.6,20.08648973797753,False,True,False,False,False,False,False,4.197436960247445,6.0,200334.4
1100,68,100.0,0,3,1,8.0,1,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.2121212121212,18.970262090044734,False,False,False,False,False,False,True,4.805586003272986,1.0,73522.42424242424
1350,55,150.0,1,5,1,3.0,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.031746031746,30.678384683954672,False,False,True,False,False,False,False,1.2987870870458287,1.0,111376.74603174604
1590,105,150.0,1,2,1,1.0,-1,-1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.72131147541,35.02816679037985,False,False,False,False,True,False,False,1.6377985997406692,3.0,242100.73770491805
900,25,100.0,1,2,0,3.0,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.3461538461538,21.066268686065065,True,False,False,False,False,False,False,5.203001027654025,1.0,28783.653846153844
1700,60,300.0,1,2,1,5.0,1,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3218.9473684210525,30.37930547372031,False,False,True,False,False,False,False,2.5243564676168577,1.0,193136.84210526315
3500,70,350.0,1,7,1,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.6486486486488,32.90670228454785,False,False,False,False,True,False,False,1.952599795141137,1.0,161605.4054054054
1400,50,200.0,1,7,1,0.5,1,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.97,26.050778123463747,False,False,False,False,False,False,True,2.1009884156312713,1.0,99148.5
1300,45,150.0,1,3,1,2.0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.97,26.050778123463747,False,False,False,False,False,False,True,2.1009884156312713,1.0,89233.65
1300,56,110.0,1,5,1,2.0,-1,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.774647887324,23.698033001330938,True,False,False,False,False,False,False,2.933086574444849,1.0,79003.38028169014
2200,131,300.0,1,1,1,2.0,1,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.6640625,24.409581328684194,False,False,True,False,False,False,False,3.2459250198720353,6.0,210734.9921875
3000,50,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.2906976744184,36.959755336005216,False,False,False,False,False,False,True,0.8147745687631124,1.0,168764.53488372092
900,35,300.0,1,1,1,4.0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1434.2105263157894,24.499860784310343,True,False,False,False,False,False,False,6.750482950431445,1.0,50197.368421052626
1500,45,150.0,1,5,2,2.0,1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.2045454545455,25.803913619673015,False,False,False,False,False,False,True,1.9453910924466717,1.0,87939.20454545454
1350,45,150.0,1,2,0,4.0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2098.0,29.92702530922463,True,False,False,False,False,False,False,1.6366553210947832,1.0,94410.0
1300,50,117.0,1,1,0,6.0,1,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482.391304347826,25.72043125399107,True,False,False,False,False,False,False,3.393469104797584,1.0,74119.5652173913
1100,45,0.0,1,4,0,3.0,1,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.857142857143,19.702260941117608,False,False,False,False,False,False,True,4.841650779736123,1.0,61328.57142857143
2083,120,308.0,1,1,1,3.0,1,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1782.2,25.044428603216947,False,False,True,False,False,False,False,1.6849020393927863,4.0,213864.0
1100,55,220.0,1,7,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1613.235294117647,16.288750983383974,True,False,False,False,False,False,False,7.3474383724896795,1.0,88727.94117647059
1916,75,123.0,1,2,0,1.0,-1,-1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,4.0,151482.5581395349
1200,62,100.0,1,1,0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715.568181818182,32.15979179783613,False,False,True,False,False,False,False,1.5187294860380303,1.0,168365.2272727273
980,50,0.0,0,5,1,3.0,-1,-3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.734693877551,20.047596352181706,False,False,False,False,False,False,True,6.40116601734907,1.0,60786.73469387755
2500,50,150.0,1,3,1,3.0,1,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367.841269841269,50.585275627057094,False,False,False,False,False,False,True,0.05976413412946345,1.0,268392.0634920635
2300,65,0.0,1,1,1,7.0,1,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.4444444444443,26.23775162249206,False,False,False,False,False,False,True,11.949464557437212,1.0,130678.88888888888
750,40,150.0,1,3,1,4.0,1,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.734693877551,20.047596352181706,True,False,False,False,False,False,False,6.40116601734907,1.0,48629.38775510204
1400,58,140.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.4444444444443,21.81603924239641,False,False,False,False,True,False,False,3.721750550905226,1.0,68871.77777777777
1100,46,100.0,1,1,1,4.0,1,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.764705882353,23.51333048309292,True,False,False,False,False,False,False,2.9609867769436526,1.0,56891.17647058824
1300,58,140.0,1,3,0,4.0,1,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.031746031746,30.678384683954672,True,False,False,False,False,False,False,1.2987870870458287,1.0,117451.84126984127
3700,75,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064.095238095238,29.214438064471135,False,False,False,False,False,False,True,2.3499863414412605,1.0,154807.14285714287
2200,150,400.0,1,3,1,1.0,1,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.7792207792209,23.7298082423749,False,False,True,False,False,False,False,5.393215819139824,6.0,292616.8831168831
1050,45,150.0,1,3,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1187.4444444444443,21.81603924239641,True,False,False,False,False,False,False,3.721750550905226,1.0,53434.99999999999
1300,46,200.0,1,7,2,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.4444444444443,21.81603924239641,False,False,False,False,False,False,True,3.721750550905226,1.0,54622.44444444444
2900,133,500.0,1,1,1,1.0,1,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449.36,28.77847222401934,True,False,False,False,False,False,False,2.5480162750369018,4.0,325764.88
1450,60,250.0,0,3,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.4285714285713,21.56746031746032,True,False,False,False,False,False,False,4.796601601301715,1.0,79285.71428571428
1300,55,200.0,0,1,0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.5333333333333,28.216772874105132,False,False,True,False,False,False,False,9.8001088606592,1.0,121799.33333333333
700,25,20.0,1,1,1,3.0,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973.2894736842106,29.239906384610276,True,False,False,False,False,False,False,2.2859465672882653,1.0,49332.23684210527
1150,61,250.0,0,2,0,4.0,1,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782.2,25.044428603216947,False,False,True,False,False,False,False,1.6849020393927863,1.0,108714.2
1100,58,200.0,1,2,1,3.0,-1,-3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1400.969696969697,23.14917083706016,True,False,False,False,False,False,False,3.306440905886116,1.0,81256.24242424243
1700,30,200.0,1,3,1,2.0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1541.3207547169811,26.27931869403935,True,False,False,False,False,False,False,3.218732546820899,1.0,46239.622641509435
1400,85,250.0,1,2,0,6.0,1,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.2045454545455,25.803913619673015,False,False,False,False,False,False,True,1.9453910924466717,2.0,166107.38636363635
1500,65,190.0,1,4,0,2.0,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.031746031746,30.678384683954672,False,False,True,False,False,False,False,1.2987870870458287,1.0,131627.0634920635
3200,70,0.0,0,5,1,8.0,-1,-8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.031746031746,30.678384683954672,False,False,False,False,False,False,True,1.2987870870458287,1.0,141752.22222222222
2500,101,185.0,1,2,0,2.0,-1,-2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,6.0,203996.511627907
1900,25,0.0,0,5,1,3.0,-1,-3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.3333333333335,55.12727504673741,False,False,False,False,False,False,True,1.34130166332079,1.0,53658.333333333336
1500,65,150.0,1,2,1,0.5,1,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1241.6666666666667,21.23170104749052,True,False,False,False,False,False,False,5.1944156852017525,2.0,80708.33333333334
1650,78,120.0,1,4,0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.774647887324,23.698033001330938,False,False,False,False,False,False,True,2.933086574444849,1.0,110040.42253521127
1200,55,125.0,0,2,0,4.0,-1,-4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.0,29.92702530922463,False,False,False,False,False,False,True,1.6366553210947832,1.0,115390.0
1165,70,85.0,1,4,1,2.0,-1,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.357142857143,17.850202478183366,False,False,False,False,False,False,True,5.550023252009205,1.0,79475.0
1700,65,350.0,1,7,2,1.0,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1982.97,26.050778123463747,True,False,False,False,False,False,False,2.1009884156312713,1.0,128893.05
1050,38,220.0,1,3,1,4.0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715.568181818182,32.15979179783613,False,False,True,False,False,False,False,1.5187294860380303,1.0,103191.59090909091
2000,39,300.0,1,7,2,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3866.6666666666665,38.007493303374964,False,False,True,False,False,False,False,2.3305692730495804,1.0,150800.0
1350,64,200.0,1,2,1,6.0,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367.841269841269,50.585275627057094,True,False,False,False,False,False,False,0.05976413412946345,1.0,343541.84126984124
1500,66,250.0,0,4,1,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.7377049180327,29.144264018880026,True,False,False,False,False,False,False,2.1591575425491287,1.0,107628.68852459016
850,32,100.0,1,2,1,2.0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.8222222222223,23.833933735801963,False,False,False,False,False,False,True,3.964586256813657,1.0,50266.311111111114
1250,45,150.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.774647887324,23.698033001330938,True,False,False,False,False,False,False,2.933086574444849,1.0,63484.859154929574
1450,70,150.0,0,1,1,5.0,1,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.655737704918,21.614432285681033,False,False,False,False,False,False,True,4.096779458664907,2.0,94545.90163934426
1500,74,160.0,1,2,0,4.0,1,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.655737704918,21.614432285681033,False,False,True,False,False,False,False,4.096779458664907,2.0,99948.52459016393
